句1模型,句1词牌,句1题目,句1内容,句2模型,句2词牌,句2题目,句2内容,语义相似度,字面相似度,差值(伪原创指数)
doubao-seed-2.0-pro,沁园春,宗门述怀,凭栏望,doubao-seed-2.0-pro,沁园春,宗门抒怀,凭阑久,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,仙门感怀,凭栏望,doubao-seed-2.0-pro,沁园春,宗门感怀,凭阑久,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,仙门感怀,凭栏望,doubao-seed-2.0-pro,沁园春,宗门抒怀,凭阑久,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏望,doubao-seed-2.0-pro,沁园春,宗门感怀,凭阑久,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏望,doubao-seed-2.0-pro,沁园春,宗门抒怀,凭阑久,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,宗门感怀,凭阑久,qwen3.6-plus,沁园春,规叹,凭栏望,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,宗门感怀,凭阑久,qwen3.6-plus,沁园春,玄门长老书怀,凭栏望,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,宗门感怀,凭阑久,qwen3.6-plus,沁园春,述怀·宗门夜思,凭栏望,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,宗门抒怀,凭阑久,qwen3.6-plus,沁园春,规叹,凭栏望,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,宗门抒怀,凭阑久,qwen3.6-plus,沁园春,玄门长老书怀,凭栏望,0.8655,0.3333,0.5322
doubao-seed-2.0-pro,沁园春,宗门抒怀,凭阑久,qwen3.6-plus,沁园春,述怀·宗门夜思,凭栏望,0.8655,0.3333,0.5322
deepseek-3.2-thinking,沁园春,规革沉吟,战力维持宗派全,deepseek-3.2-thinking,沁园春,宗规沉吟,保宗门战力,0.8650,0.3333,0.5317
doubao-seed-2.0-pro,沁园春,宗门感怀,空嗟叹,deepseek-3.2-thinking,沁园春,宗规感怀,长吁叹,0.8579,0.3333,0.5245
doubao-seed-2.0-pro,沁园春,宗门感怀,空嗟叹,deepseek-3.2-thinking,沁园春,宗派感遇,长吁叹,0.8579,0.3333,0.5245
deepseek-3.2-thinking,沁园春,宗规感怀,长吁叹,deepseek-3.2-thinking,沁园春,宗规叹,空嗟叹,0.8579,0.3333,0.5245
deepseek-3.2-thinking,沁园春,宗派感遇,长吁叹,deepseek-3.2-thinking,沁园春,宗规叹,空嗟叹,0.8579,0.3333,0.5245
qwen3.6-plus,沁园春,宗门夜思,长嗟久,qwen3.6-plus,沁园春,宗务有感,心长叹,0.8524,0.3333,0.5191
deepseek-3.2-thinking,沁园春,宗门思变,空悲叹,qwen3.6-plus,沁园春,宗务有感,心长叹,0.8506,0.3333,0.5173
deepseek-3.2-thinking,沁园春,宗门感怀,空悲叹,qwen3.6-plus,沁园春,宗务有感,心长叹,0.8506,0.3333,0.5173
doubao-seed-2.0-pro,沁园春,宗门感怀,沉吟处,doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,doubao-seed-2.0-pro,沁园春,玄门感怀,沉吟处,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,deepseek-3.2-thinking,沁园春,宗规感怀,沉吟处,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,deepseek-3.2-thinking,沁园春,宗门感怀,沉吟处,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,deepseek-3.2-thinking,沁园春,宗门感遇,沉吟处,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,qwen3.6-plus,沁园春,规衡,沉吟处,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,qwen3.6-plus,沁园春,宗规叹,沉吟处,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,qwen3.6-plus,沁园春,玄规吟,沉吟处,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,qwen3.6-plus,沁园春,破阵子·观规有感,沉吟处,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,qwen3.6-plus,沁园春,云阶吟,沉吟处,0.8500,0.3333,0.5167
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,沈吟久,qwen3.6-plus,沁园春,破阵吟,沉吟处,0.8500,0.3333,0.5167
deepseek-3.2-thinking,沁园春,宗规感怀,长吁叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.9093,0.4000,0.5093
deepseek-3.2-thinking,沁园春,宗派感遇,长吁叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.9093,0.4000,0.5093
deepseek-3.2-thinking,沁园春,宗派感怀,凭栏杆无语,deepseek-3.2-thinking,沁园春,宗派抒怀,倚阑干无语,0.9000,0.4000,0.5000
deepseek-3.2-thinking,沁园春,宗派抒怀,倚阑干无语,deepseek-3.2-thinking,沁园春,宗规感怀,凭栏杆无语,0.9000,0.4000,0.5000
deepseek-3.2-thinking,沁园春,规革感怀,奈重重阻力,deepseek-3.2-thinking,沁园春,规革沉吟,却阻力重重,0.8952,0.4000,0.4952
deepseek-3.2-thinking,沁园春,宗规挣扎,晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.9929,0.5000,0.4929
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,宗派感怀,晨钟暮鼓,0.9929,0.5000,0.4929
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,宗门变革之惑,晨钟暮鼓,0.9929,0.5000,0.4929
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,宗规沉吟,晨钟暮鼓,0.9929,0.5000,0.4929
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,qwen3.6-plus,沁园春,宗门感怀,晨钟暮鼓,0.9929,0.5000,0.4929
doubao-seed-2.0-pro,沁园春,宗门感怀,也思破旧革新,deepseek-3.2-thinking,沁园春,宗门感遇,想革新破旧,0.8558,0.3636,0.4921
deepseek-3.2-thinking,沁园春,规变感怀,壮志消磨几度秋,deepseek-3.2-thinking,沁园春,修仙感怀,消磨壮志,0.8540,0.3636,0.4903
deepseek-3.2-thinking,沁园春,宗门思变,传统固守,deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,0.9897,0.5000,0.4897
deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,deepseek-3.2-thinking,沁园春,宗规感怀,传统固守,0.9897,0.5000,0.4897
deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,deepseek-3.2-thinking,沁园春,宗规思变,传统固守,0.9897,0.5000,0.4897
deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,deepseek-3.2-thinking,沁园春,宗门感事,传统固守,0.9897,0.5000,0.4897
deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,deepseek-3.2-thinking,沁园春,宗规感怀,传统固守,0.9897,0.5000,0.4897
deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,deepseek-3.2-thinking,沁园春,宗派感怀,传统固守,0.9897,0.5000,0.4897
doubao-seed-2.0-pro,沁园春,宗门感怀,字冷霜凝,doubao-seed-2.0-pro,沁园春,仙门感怀,霜凝字冷,0.9895,0.5000,0.4895
deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,deepseek-3.2-thinking,沁园春,宗门感事,改革维艰,0.9893,0.5000,0.4893
deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,deepseek-3.2-thinking,沁园春,规训思变,改革维艰,0.9893,0.5000,0.4893
deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,deepseek-3.2-thinking,沁园春,宗门感怀,改革维艰,0.9893,0.5000,0.4893
deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,qwen3.6-plus,沁园春,玄门思变,改革维艰,0.9893,0.5000,0.4893
deepseek-3.2-thinking,沁园春,仙宗感怀,衷肠欲诉无由,deepseek-3.2-thinking,沁园春,宗门感怀,难诉衷肠,0.8874,0.4000,0.4874
deepseek-3.2-thinking,沁园春,修仙感怀,权衡利弊,deepseek-3.2-thinking,沁园春,宗门抒怀,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,修仙感怀,权衡利弊,deepseek-3.2-thinking,沁园春,宗门感遇,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,修仙感怀,权衡利弊,deepseek-3.2-thinking,沁园春,宗规感怀,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门抒怀,利弊权衡,deepseek-3.2-thinking,沁园春,宗派感怀,权衡利弊,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门抒怀,利弊权衡,deepseek-3.2-thinking,沁园春,感怀宗规,权衡利弊,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门抒怀,利弊权衡,deepseek-3.2-thinking,沁园春,宗门变革之惑,权衡利弊,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门抒怀,利弊权衡,deepseek-3.2-thinking,沁园春,宗规感怀,权衡利弊,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门抒怀,利弊权衡,deepseek-3.2-thinking,沁园春,规改感怀,权衡利弊,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗派感怀,权衡利弊,deepseek-3.2-thinking,沁园春,宗门感遇,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗派感怀,权衡利弊,deepseek-3.2-thinking,沁园春,宗规感怀,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,感怀宗规,权衡利弊,deepseek-3.2-thinking,沁园春,宗门感遇,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,感怀宗规,权衡利弊,deepseek-3.2-thinking,沁园春,宗规感怀,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门变革之惑,权衡利弊,deepseek-3.2-thinking,沁园春,宗门感遇,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门变革之惑,权衡利弊,deepseek-3.2-thinking,沁园春,宗规感怀,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门感遇,利弊权衡,deepseek-3.2-thinking,沁园春,宗规感怀,权衡利弊,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门感遇,利弊权衡,deepseek-3.2-thinking,沁园春,规改感怀,权衡利弊,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗规感怀,权衡利弊,deepseek-3.2-thinking,沁园春,宗规感怀,利弊权衡,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗规感怀,利弊权衡,deepseek-3.2-thinking,沁园春,规改感怀,权衡利弊,0.9860,0.5000,0.4860
deepseek-3.2-thinking,沁园春,宗门感怀,铁律宗规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规铁律,0.9859,0.5000,0.4859
doubao-seed-2.0-pro,沁园春,宗门感怀,久困樊笼,doubao-seed-2.0-pro,沁园春,宗门感怀,恐樊笼久困,0.9299,0.4444,0.4854
doubao-seed-2.0-pro,沁园春,宗门感事,初心未改,qwen3.6-plus,沁园春,宗门规箴有感,未改初心,0.9835,0.5000,0.4835
doubao-seed-2.0-pro,沁园春,宗门感怀,初心未改,qwen3.6-plus,沁园春,宗门规箴有感,未改初心,0.9835,0.5000,0.4835
doubao-seed-2.0-pro,沁园春,宗门感怀,初心未改,qwen3.6-plus,沁园春,宗门规箴有感,未改初心,0.9835,0.5000,0.4835
deepseek-3.2-thinking,沁园春,修仙感怀,压抑青春,deepseek-3.2-thinking,沁园春,宗门抒怀,看青春压抑,0.9262,0.4444,0.4817
deepseek-3.2-thinking,沁园春,规变感怀,压抑灵根,deepseek-3.2-thinking,沁园春,宗门思变,灵根压抑,0.9810,0.5000,0.4810
deepseek-3.2-thinking,沁园春,宗门思变,灵根压抑,deepseek-3.2-thinking,沁园春,宗门感怀,压抑灵根,0.9810,0.5000,0.4810
deepseek-3.2-thinking,沁园春,宗门思变,灵根压抑,deepseek-3.2-thinking,沁园春,规革感怀,压抑灵根,0.9810,0.5000,0.4810
doubao-seed-2.0-pro,沁园春,宗门感怀,空嗟叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8805,0.4000,0.4805
deepseek-3.2-thinking,沁园春,宗规叹,空嗟叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8805,0.4000,0.4805
deepseek-3.2-thinking,沁园春,宗门思变,心中矛盾,deepseek-3.2-thinking,沁园春,宗门感事,矛盾心中,0.9770,0.5000,0.4770
deepseek-3.2-thinking,沁园春,宗门感怀,但阻力重重,deepseek-3.2-thinking,沁园春,规革感怀,奈重重阻力,0.8715,0.4000,0.4715
deepseek-3.2-thinking,沁园春,宗规感怀,心魂压抑,deepseek-3.2-thinking,沁园春,宗派感怀,压抑心魂,0.9710,0.5000,0.4710
doubao-seed-2.0-pro,沁园春,宗门感怀,待权衡损益,doubao-seed-2.0-pro,沁园春,望仙台抒怀,损益权衡,0.9155,0.4444,0.4710
doubao-seed-2.0-pro,沁园春,宗门感怀,戒律凝霜,doubao-seed-2.0-pro,沁园春,玄门感怀,霜凝戒律,0.9706,0.5000,0.4706
doubao-seed-2.0-pro,沁园春,宗门感事,众意难移,qwen3.6-plus,沁园春,宗门感怀,难移众意,0.9686,0.5000,0.4686
deepseek-3.2-thinking,沁园春,宗门感怀,阻力重重,deepseek-3.2-thinking,沁园春,规革感怀,奈重重阻力,0.9130,0.4444,0.4685
deepseek-3.2-thinking,沁园春,宗规感怀,阻力重重,deepseek-3.2-thinking,沁园春,规革感怀,奈重重阻力,0.9130,0.4444,0.4685
deepseek-3.2-thinking,沁园春,规革感怀,奈重重阻力,deepseek-3.2-thinking,沁园春,宗门感怀,阻力重重,0.9130,0.4444,0.4685
deepseek-3.2-thinking,沁园春,规革感怀,奈重重阻力,deepseek-3.2-thinking,沁园春,宗规感怀,阻力重重,0.9130,0.4444,0.4685
doubao-seed-2.0-pro,沁园春,宗门感怀,霜凝铁律,qwen3.6-plus,沁园春,破阵辞,铁律凝霜,0.9681,0.5000,0.4681
doubao-seed-2.0-pro,沁园春,宗门感怀,霜凝铁律,qwen3.6-plus,沁园春,玄门掣电,铁律凝霜,0.9681,0.5000,0.4681
doubao-seed-2.0-pro,沁园春,宗阁感怀,看烟凝丹灶,doubao-seed-2.0-pro,沁园春,宗门述志,看丹炉烟敛,0.8677,0.4000,0.4677
doubao-seed-2.0-pro,沁园春,宗门感事,霜凝玉简,qwen3.6-plus,沁园春,玄规叹,玉简凝霜,0.9656,0.5000,0.4656
doubao-seed-2.0-pro,沁园春,宗门感怀,陈规难破,qwen3.6-plus,沁园春,玄规叹,难破陈规旧条,0.8644,0.4000,0.4644
deepseek-3.2-thinking,沁园春,宗门抒怀,内心挣扎,deepseek-3.2-thinking,沁园春,宗派感怀,挣扎内心,0.9623,0.5000,0.4623
deepseek-3.2-thinking,沁园春,宗门抒怀,内心挣扎,deepseek-3.2-thinking,沁园春,抒怀,挣扎内心,0.9623,0.5000,0.4623
deepseek-3.2-thinking,沁园春,宗门感怀,内心挣扎,deepseek-3.2-thinking,沁园春,宗派感怀,挣扎内心,0.9623,0.5000,0.4623
deepseek-3.2-thinking,沁园春,宗门感怀,内心挣扎,deepseek-3.2-thinking,沁园春,抒怀,挣扎内心,0.9623,0.5000,0.4623
deepseek-3.2-thinking,沁园春,宗派感怀,挣扎内心,deepseek-3.2-thinking,沁园春,宗门感怀,内心挣扎,0.9623,0.5000,0.4623
deepseek-3.2-thinking,沁园春,宗派感怀,挣扎内心,deepseek-3.2-thinking,沁园春,宗规感怀,内心挣扎,0.9623,0.5000,0.4623
deepseek-3.2-thinking,沁园春,宗门感怀,内心挣扎,deepseek-3.2-thinking,沁园春,抒怀,挣扎内心,0.9623,0.5000,0.4623
deepseek-3.2-thinking,沁园春,抒怀,挣扎内心,deepseek-3.2-thinking,沁园春,宗规感怀,内心挣扎,0.9623,0.5000,0.4623
deepseek-3.2-thinking,沁园春,宗门抒怀,挣扎心中,deepseek-3.2-thinking,沁园春,宗规感怀,心中挣扎,0.9622,0.5000,0.4622
deepseek-3.2-thinking,沁园春,宗门抒怀,挣扎心中,deepseek-3.2-thinking,沁园春,宗门感怀,心中挣扎,0.9622,0.5000,0.4622
deepseek-3.2-thinking,沁园春,宗门感怀,叹重重阻力,deepseek-3.2-thinking,沁园春,规革沉吟,却阻力重重,0.8596,0.4000,0.4596
deepseek-3.2-thinking,沁园春,宗规感怀,凭栏无语时,deepseek-3.2-thinking,沁园春,宗派抒怀,倚阑干无语,0.8569,0.4000,0.4569
deepseek-3.2-thinking,沁园春,宗规感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,修仙感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗规感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门思变,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗规感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗规感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗规感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗派感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门夜思,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗规感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗规感怀,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,规革吟,空长叹,qwen3.6-plus,沁园春,玄规叹,长嗟,0.8556,0.4000,0.4556
qwen3.6-plus,沁园春,玄规叹,长嗟,qwen3.6-plus,沁园春,玄门掣电,空长叹,0.8556,0.4000,0.4556
deepseek-3.2-thinking,沁园春,宗门感怀,变革维艰,deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,0.9552,0.5000,0.4552
deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,deepseek-3.2-thinking,沁园春,仙宗感怀,变革维艰,0.9552,0.5000,0.4552
deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,deepseek-3.2-thinking,沁园春,宗规感怀,变革维艰,0.9552,0.5000,0.4552
deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,deepseek-3.2-thinking,沁园春,宗门变革之惑,变革维艰,0.9552,0.5000,0.4552
deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,deepseek-3.2-thinking,沁园春,宗规沉吟,变革维艰,0.9552,0.5000,0.4552
deepseek-3.2-thinking,沁园春,宗门感事,维艰改革,qwen3.6-plus,沁园春,宗门改制叹,变革维艰,0.9552,0.5000,0.4552
deepseek-3.2-thinking,沁园春,宗派忧思,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗规感怀,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感怀,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,规革吟,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗门思变,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感怀,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗门抒怀,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗规感怀,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗门感事,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感怀,看晨钟暮鼓,deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,规革感怀,看晨钟暮鼓,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,宗规叹,看晨钟暮鼓,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,宗门感事,看晨钟暮鼓,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,仙宗感怀,看晨钟暮鼓,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,宗门感事,看晨钟暮鼓,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,宗规感怀,看晨钟暮鼓,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,抒怀,看晨钟暮鼓,0.8994,0.4444,0.4550
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,宗规吟,看晨钟暮鼓,0.8994,0.4444,0.4550
doubao-seed-2.0-pro,沁园春,宗门感怀,怎诉衷肠,deepseek-3.2-thinking,沁园春,仙宗感怀,衷肠欲诉无由,0.8549,0.4000,0.4549
doubao-seed-2.0-pro,沁园春,宗门述志,有雏鹰展翅,qwen3.6-plus,沁园春,道枢新论,望雏鹰敛翼,0.8538,0.4000,0.4538
doubao-seed-2.0-pro,沁园春,宗门感怀,独倚层阑,qwen3.6-plus,沁园春,玄门夜思,独倚危楼望斗,0.8532,0.4000,0.4532
deepseek-3.2-thinking,沁园春,宗门感事,守成长老,deepseek-3.2-thinking,沁园春,宗规感怀,长老守成,0.9529,0.5000,0.4529
deepseek-3.2-thinking,沁园春,宗门感怀,叹重重阻力,deepseek-3.2-thinking,沁园春,宗门感怀,但阻力重重,0.8521,0.4000,0.4521
doubao-seed-2.0-pro,沁园春,宗门感事,见霜寒剑冷,qwen3.6-plus,沁园春,玄渊阁规谏,寒霜凝剑魄,0.8511,0.4000,0.4511
deepseek-3.2-thinking,沁园春,宗规挣扎,当年危机临空,deepseek-3.2-thinking,沁园春,规训思变,危机当前,0.8503,0.4000,0.4503
deepseek-3.2-thinking,沁园春,宗派感遇,暮鼓晨钟,deepseek-3.2-thinking,沁园春,宗派抒怀,渐晨钟暮鼓,0.8940,0.4444,0.4495
doubao-seed-2.0-pro,沁园春,宗门感怀,铁律森严,deepseek-3.2-thinking,沁园春,宗规感怀,叹森严铁律,0.8917,0.4444,0.4473
deepseek-3.2-thinking,沁园春,宗规感怀,叹森严铁律,deepseek-3.2-thinking,沁园春,规变感怀,铁律森严,0.8917,0.4444,0.4473
deepseek-3.2-thinking,沁园春,宗规感怀,叹森严铁律,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8917,0.4444,0.4473
deepseek-3.2-thinking,沁园春,宗规感怀,叹森严铁律,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8917,0.4444,0.4473
deepseek-3.2-thinking,沁园春,宗规感怀,叹森严铁律,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8917,0.4444,0.4473
deepseek-3.2-thinking,沁园春,宗规感怀,叹森严铁律,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8917,0.4444,0.4473
